generation,class,card,share,n_unique_elites
20,HUNTER,Eaglehorn Bow,0.4737,19
20,HUNTER,Echoing Ooze,0.2105,19
20,HUNTER,Elven Archer,0.1579,19
20,HUNTER,Explosive Shot,0.4211,19
20,HUNTER,Explosive Trap,0.6316,19
20,HUNTER,Feugen,0.2105,19
20,HUNTER,Flare,0.3158,19
20,HUNTER,Freezing Trap,0.8421,19
20,HUNTER,Frostwolf Grunt,0.1579,19
20,HUNTER,Goldshire Footman,0.1579,19
20,HUNTER,Harvest Golem,0.2632,19
20,HUNTER,Haunted Creeper,0.6316,19
20,HUNTER,Houndmaster,0.5789,19
20,HUNTER,Hungry Crab,0.0526,19
20,HUNTER,Hunter's Mark,0.7368,19
20,HUNTER,Ironfur Grizzly,0.1053,19
20,HUNTER,Kel'Thuzad,0.2105,19
20,HUNTER,Kill Command,0.0526,19
20,HUNTER,King Krush,0.2105,19
20,HUNTER,Knife Juggler,0.0526,19
20,HUNTER,Leeroy Jenkins,0.0526,19
20,HUNTER,Leper Gnome,0.7368,19
20,HUNTER,Loatheb,0.2105,19
20,HUNTER,Loot Hoarder,0.3684,19
20,HUNTER,Mad Scientist,0.8421,19
20,HUNTER,Maexxna,0.2105,19
20,HUNTER,Misdirection,0.4211,19
20,HUNTER,Mogu'shan Warden,0.0526,19
20,HUNTER,Multi-Shot,0.2105,19
20,HUNTER,Murloc Raider,0.1579,19
20,HUNTER,Murloc Tidehunter,0.1579,19
20,HUNTER,Nat Pagle,0.0526,19
20,HUNTER,Nerub'ar Weblord,0.2632,19
20,HUNTER,Nerubian Egg,0.0526,19
20,HUNTER,Novice Engineer,0.1053,19
20,HUNTER,Oasis Snapjaw,0.1579,19
20,HUNTER,Priestess of Elune,0.1579,19
20,HUNTER,Ragnaros the Firelord,0.3684,19
20,HUNTER,Reckless Rocketeer,0.1579,19
20,HUNTER,Savannah Highmane,0.6316,19
20,HUNTER,Scavenging Hyena,0.1053,19
20,HUNTER,Secretkeeper,0.1579,19
20,HUNTER,Shieldbearer,0.2105,19
20,HUNTER,Silver Hand Knight,0.0526,19
20,HUNTER,Sludge Belcher,0.2105,19
20,HUNTER,Snake Trap,0.0526,19
20,HUNTER,Spectral Knight,0.0526,19
20,HUNTER,Stalagg,0.2105,19
20,HUNTER,Starving Buzzard,0.4211,19
20,HUNTER,Stonetusk Boar,0.2105,19
20,HUNTER,Stormwind Champion,0.0526,19
20,HUNTER,Sylvanas Windrunner,0.2105,19
20,HUNTER,Timber Wolf,0.0526,19
20,HUNTER,Undertaker,0.6316,19
20,HUNTER,Unleash the Hounds,0.7895,19
20,HUNTER,Unstable Ghoul,0.3684,19
20,HUNTER,Wailing Soul,0.0526,19
20,HUNTER,Webspinner,0.6316,19
20,HUNTER,Wisp,0.1579,19
20,HUNTER,Worgen Infiltrator,0.1579,19
20,HUNTER,Young Dragonhawk,0.1579,19
20,HUNTER,Ysera,0.2105,19
20,HUNTER,Zombie Chow,0.0526,19
20,MAGE,Acidic Swamp Ooze,0.0789,38
20,MAGE,Acolyte of Pain,0.0263,38
20,MAGE,Alarm-o-Bot,0.0789,38
20,MAGE,Alexstrasza,0.1316,38
20,MAGE,Ancient Mage,0.0526,38
20,MAGE,Arcane Explosion,0.2632,38
20,MAGE,Arcane Intellect,0.6842,38
20,MAGE,Arcane Missiles,0.3947,38
20,MAGE,Archmage Antonidas,0.0526,38
20,MAGE,Azure Drake,0.3947,38
20,MAGE,Baron Rivendare,0.0789,38
20,MAGE,Blizzard,0.4474,38
20,MAGE,Blood Knight,0.0789,38
20,MAGE,Bloodmage Thalnos,0.0526,38
20,MAGE,Bluegill Warrior,0.0789,38
20,MAGE,Booty Bay Bodyguard,0.0526,38
20,MAGE,Cairne Bloodhoof,0.2895,38
20,MAGE,Chillwind Yeti,0.0526,38
20,MAGE,Cone of Cold,0.3684,38
20,MAGE,Counterspell,0.7368,38
20,MAGE,Cult Master,0.0526,38
20,MAGE,Dalaran Mage,0.0263,38
20,MAGE,Dancing Swords,0.1053,38
20,MAGE,Dark Iron Dwarf,0.0789,38
20,MAGE,Darkscale Healer,0.1842,38
20,MAGE,Demolisher,0.1579,38
20,MAGE,Doomsayer,0.2368,38
20,MAGE,Duplicate,0.3947,38
20,MAGE,Earthen Ring Farseer,0.0526,38
20,MAGE,Echoing Ooze,0.0526,38
20,MAGE,Elven Archer,0.2895,38
20,MAGE,Ethereal Arcanist,0.2895,38
20,MAGE,Faerie Dragon,0.1316,38
20,MAGE,Feugen,0.1579,38
20,MAGE,Fireball,1.0,38
20,MAGE,Flamestrike,0.7895,38
20,MAGE,Frost Nova,0.4474,38
20,MAGE,Frostbolt,0.8947,38
20,MAGE,Frostwolf Grunt,0.0526,38
20,MAGE,Frostwolf Warlord,0.0263,38
20,MAGE,Gadgetzan Auctioneer,0.0263,38
20,MAGE,Gnomish Inventor,0.0263,38
20,MAGE,Harrison Jones,0.0526,38
20,MAGE,Harvest Golem,0.0526,38
20,MAGE,Hungry Crab,0.0526,38
20,MAGE,Ice Barrier,0.7368,38
20,MAGE,Ice Block,0.4474,38
20,MAGE,Ice Lance,0.1053,38
20,MAGE,Imp Master,0.0526,38
20,MAGE,Ironfur Grizzly,0.0263,38
20,MAGE,Kel'Thuzad,0.0263,38
20,MAGE,Kirin Tor Mage,0.3947,38
20,MAGE,Kobold Geomancer,0.0789,38
20,MAGE,Leper Gnome,0.1053,38
20,MAGE,Lightwarden,0.0263,38
20,MAGE,Loatheb,0.4474,38
20,MAGE,Loot Hoarder,0.2368,38
20,MAGE,Mad Scientist,0.6053,38
20,MAGE,Maexxna,0.1316,38
20,MAGE,Mana Addict,0.0263,38
20,MAGE,Mana Wraith,0.1842,38
20,MAGE,Mana Wyrm,0.4211,38
20,MAGE,Mind Control Tech,0.0263,38
20,MAGE,Mirror Entity,0.2105,38
20,MAGE,Mirror Image,0.1842,38
20,MAGE,Mogu'shan Warden,0.2105,38
20,MAGE,Molten Giant,0.1842,38
20,MAGE,Mountain Giant,0.0263,38
20,MAGE,Murloc Tidehunter,0.0263,38
20,MAGE,Murloc Warleader,0.0789,38
20,MAGE,Nat Pagle,0.0526,38
20,MAGE,Nightblade,0.2632,38
20,MAGE,Novice Engineer,0.0526,38
20,MAGE,Nozdormu,0.1053,38
20,MAGE,Polymorph,0.5526,38
20,MAGE,Pyroblast,0.3158,38
20,MAGE,Questing Adventurer,0.0263,38
20,MAGE,Ragnaros the Firelord,0.4211,38
20,MAGE,Raid Leader,0.0263,38
20,MAGE,Razorfen Hunter,0.0526,38
20,MAGE,Reckless Rocketeer,0.1316,38
20,MAGE,Scarlet Crusader,0.1316,38
20,MAGE,Secretkeeper,0.1842,38
20,MAGE,Sen'jin Shieldmasta,0.1842,38
20,MAGE,Shade of Naxxramas,0.0263,38
20,MAGE,Shieldbearer,0.0263,38
20,MAGE,Sludge Belcher,0.5,38
20,MAGE,Sorcerer's Apprentice,0.3158,38
20,MAGE,Spectral Knight,0.0263,38
20,MAGE,Spellbender,0.0789,38
20,MAGE,Spiteful Smith,0.0789,38
20,MAGE,Stalagg,0.1842,38
20,MAGE,Stormpike Commando,0.1053,38
20,MAGE,Stormwind Champion,0.0263,38
20,MAGE,Sunwalker,0.1316,38
20,MAGE,Sylvanas Windrunner,0.1316,38
20,MAGE,Undertaker,0.1053,38
20,MAGE,Unstable Ghoul,0.0526,38
20,MAGE,Vaporize,0.5,38
20,MAGE,Venture Co. Mercenary,0.1053,38
20,MAGE,Voodoo Doctor,0.0789,38
20,MAGE,Water Elemental,0.1316,38
20,MAGE,Windfury Harpy,0.0263,38
20,MAGE,Wisp,0.0526,38
20,MAGE,Wolfrider,0.0526,38
20,MAGE,Worgen Infiltrator,0.0263,38
20,MAGE,Young Dragonhawk,0.0263,38
20,MAGE,Ysera,0.0789,38
20,WARRIOR,Abomination,0.1176,34
20,WARRIOR,Acolyte of Pain,0.9706,34
20,WARRIOR,Alexstrasza,0.3824,34
20,WARRIOR,Amani Berserker,0.1471,34
20,WARRIOR,Arathi Weaponsmith,0.1471,34
20,WARRIOR,Argent Commander,0.1176,34
20,WARRIOR,Armorsmith,0.8824,34
20,WARRIOR,Azure Drake,0.1176,34
20,WARRIOR,Baron Geddon,0.2353,34
20,WARRIOR,Battle Rage,0.1471,34
20,WARRIOR,Bloodsail Corsair,0.0294,34
20,WARRIOR,Bluegill Warrior,0.0882,34
20,WARRIOR,Brawl,0.5588,34
20,WARRIOR,Cairne Bloodhoof,0.1765,34
20,WARRIOR,Cleave,0.6176,34
20,WARRIOR,Coldlight Seer,0.0294,34
20,WARRIOR,Cruel Taskmaster,0.7941,34
20,WARRIOR,Death's Bite,0.4412,34
20,WARRIOR,Defender of Argus,0.2059,34
20,WARRIOR,Demolisher,0.0294,34
20,WARRIOR,Dread Corsair,0.0882,34
20,WARRIOR,Earthen Ring Farseer,0.0294,34
20,WARRIOR,Elite Tauren Chieftain,0.0294,34
20,WARRIOR,Elven Archer,0.0294,34
20,WARRIOR,Execute,1.0,34
20,WARRIOR,Faceless Manipulator,0.1176,34
20,WARRIOR,Fen Creeper,0.0588,34
20,WARRIOR,Feugen,0.1176,34
20,WARRIOR,Fiery War Axe,0.9118,34
20,WARRIOR,Frost Elemental,0.0294,34
20,WARRIOR,Frostwolf Grunt,0.0588,34
20,WARRIOR,Frothing Berserker,0.3529,34
20,WARRIOR,Gorehowl,0.2647,34
20,WARRIOR,Grommash Hellscream,0.7353,34
20,WARRIOR,Gurubashi Berserker,0.0588,34
20,WARRIOR,Harrison Jones,0.2941,34
20,WARRIOR,Harvest Golem,0.1765,34
20,WARRIOR,Haunted Creeper,0.2059,34
20,WARRIOR,Heroic Strike,0.0294,34
20,WARRIOR,Hungry Crab,0.0294,34
20,WARRIOR,Injured Blademaster,0.1176,34
20,WARRIOR,Inner Rage,0.0882,34
20,WARRIOR,Jungle Panther,0.1765,34
20,WARRIOR,Kel'Thuzad,0.0882,34
20,WARRIOR,Knife Juggler,0.0882,34
20,WARRIOR,Kor'kron Elite,0.1176,34
20,WARRIOR,Leeroy Jenkins,0.1471,34
20,WARRIOR,Leper Gnome,0.1765,34
20,WARRIOR,Lightwarden,0.1765,34
20,WARRIOR,Loatheb,0.4118,34
20,WARRIOR,Loot Hoarder,0.1765,34
20,WARRIOR,Lord of the Arena,0.0294,34
20,WARRIOR,Lorewalker Cho,0.0882,34
20,WARRIOR,Mad Scientist,0.1471,34
20,WARRIOR,Maexxna,0.0882,34
20,WARRIOR,Mana Addict,0.0294,34
20,WARRIOR,Millhouse Manastorm,0.0882,34
20,WARRIOR,Mogu'shan Warden,0.0294,34
20,WARRIOR,Murloc Warleader,0.0588,34
20,WARRIOR,Nerub'ar Weblord,0.0294,34
20,WARRIOR,Nightblade,0.0588,34
20,WARRIOR,Nozdormu,0.0294,34
20,WARRIOR,Pint-Sized Summoner,0.0882,34
20,WARRIOR,Questing Adventurer,0.0294,34
20,WARRIOR,Raging Worgen,0.1765,34
20,WARRIOR,Ragnaros the Firelord,0.4706,34
20,WARRIOR,Reckless Rocketeer,0.0882,34
20,WARRIOR,River Crocolisk,0.0294,34
20,WARRIOR,Sen'jin Shieldmasta,0.1765,34
20,WARRIOR,Shade of Naxxramas,0.1176,34
20,WARRIOR,Shield Block,0.8824,34
20,WARRIOR,Shield Slam,0.8824,34
20,WARRIOR,Slam,0.6176,34
20,WARRIOR,Sludge Belcher,1.0,34
20,WARRIOR,Spectral Knight,0.1176,34
20,WARRIOR,Spellbreaker,0.0882,34
20,WARRIOR,Stalagg,0.4118,34
20,WARRIOR,Stormwind Knight,0.0882,34
20,WARRIOR,Sunwalker,0.2941,34
20,WARRIOR,Sylvanas Windrunner,0.5294,34
20,WARRIOR,The Black Knight,0.3235,34
20,WARRIOR,Tinkmaster Overspark,0.1471,34
20,WARRIOR,Undertaker,0.2647,34
20,WARRIOR,Unstable Ghoul,0.7647,34
20,WARRIOR,Upgrade!,0.0294,34
20,WARRIOR,Voodoo Doctor,0.0588,34
20,WARRIOR,Warsong Commander,0.1471,34
20,WARRIOR,Whirlwind,0.3235,34
20,WARRIOR,Wild Pyromancer,0.1176,34
20,WARRIOR,Youthful Brewmaster,0.0294,34
20,WARRIOR,Ysera,0.3235,34
20,WARRIOR,Zombie Chow,0.1471,34
21,HUNTER,Alexstrasza,0.2105,19
21,HUNTER,Ancient Brewmaster,0.2105,19
21,HUNTER,Animal Companion,0.3158,19
21,HUNTER,Arcane Shot,0.1579,19
21,HUNTER,Argent Squire,0.1579,19
21,HUNTER,Baron Geddon,0.1579,19
21,HUNTER,Baron Rivendare,0.2105,19
21,HUNTER,Dancing Swords,0.0526,19
21,HUNTER,Deadly Shot,0.2105,19
21,HUNTER,Deathlord,0.1053,19
21,HUNTER,Dire Wolf Alpha,0.1053,19
21,HUNTER,Eaglehorn Bow,0.4737,19
21,HUNTER,Echoing Ooze,0.2105,19
21,HUNTER,Elven Archer,0.1579,19
21,HUNTER,Explosive Shot,0.4211,19
21,HUNTER,Explosive Trap,0.6316,19
21,HUNTER,Feugen,0.2105,19
21,HUNTER,Flare,0.3158,19
21,HUNTER,Freezing Trap,0.8421,19
21,HUNTER,Frostwolf Grunt,0.1579,19
21,HUNTER,Goldshire Footman,0.1579,19
21,HUNTER,Harvest Golem,0.2632,19
21,HUNTER,Haunted Creeper,0.6316,19
21,HUNTER,Houndmaster,0.5789,19
21,HUNTER,Hungry Crab,0.0526,19
21,HUNTER,Hunter's Mark,0.7368,19
21,HUNTER,Ironfur Grizzly,0.1053,19
21,HUNTER,Kel'Thuzad,0.2105,19
21,HUNTER,Kill Command,0.0526,19
21,HUNTER,King Krush,0.2105,19
21,HUNTER,Knife Juggler,0.0526,19
21,HUNTER,Leeroy Jenkins,0.0526,19
21,HUNTER,Leper Gnome,0.7368,19
21,HUNTER,Loatheb,0.2105,19
21,HUNTER,Loot Hoarder,0.3684,19
21,HUNTER,Mad Scientist,0.8421,19
21,HUNTER,Maexxna,0.2105,19
21,HUNTER,Misdirection,0.4211,19
21,HUNTER,Mogu'shan Warden,0.0526,19
21,HUNTER,Multi-Shot,0.2105,19
21,HUNTER,Murloc Raider,0.1579,19
21,HUNTER,Murloc Tidehunter,0.1579,19
21,HUNTER,Nat Pagle,0.0526,19
21,HUNTER,Nerub'ar Weblord,0.2632,19
21,HUNTER,Nerubian Egg,0.0526,19
21,HUNTER,Novice Engineer,0.1053,19
21,HUNTER,Oasis Snapjaw,0.1579,19
21,HUNTER,Priestess of Elune,0.1579,19
21,HUNTER,Ragnaros the Firelord,0.3684,19
21,HUNTER,Reckless Rocketeer,0.1579,19
21,HUNTER,Savannah Highmane,0.6316,19
21,HUNTER,Scavenging Hyena,0.1053,19
21,HUNTER,Secretkeeper,0.1579,19
21,HUNTER,Shieldbearer,0.2105,19
21,HUNTER,Silver Hand Knight,0.0526,19
21,HUNTER,Sludge Belcher,0.2105,19
21,HUNTER,Snake Trap,0.0526,19
21,HUNTER,Spectral Knight,0.0526,19
21,HUNTER,Stalagg,0.2105,19
21,HUNTER,Starving Buzzard,0.4211,19
21,HUNTER,Stonetusk Boar,0.2105,19
21,HUNTER,Stormwind Champion,0.0526,19
21,HUNTER,Sylvanas Windrunner,0.2105,19
21,HUNTER,Timber Wolf,0.0526,19
21,HUNTER,Undertaker,0.6316,19
21,HUNTER,Unleash the Hounds,0.7895,19
21,HUNTER,Unstable Ghoul,0.3684,19
21,HUNTER,Wailing Soul,0.0526,19
21,HUNTER,Webspinner,0.6316,19
21,HUNTER,Wisp,0.1579,19
21,HUNTER,Worgen Infiltrator,0.1579,19
21,HUNTER,Young Dragonhawk,0.1579,19
21,HUNTER,Ysera,0.2105,19
21,HUNTER,Zombie Chow,0.0526,19
21,MAGE,Acidic Swamp Ooze,0.0789,38
21,MAGE,Acolyte of Pain,0.0263,38
21,MAGE,Alarm-o-Bot,0.0789,38
21,MAGE,Alexstrasza,0.1579,38
21,MAGE,Ancient Mage,0.0789,38
21,MAGE,Arcane Explosion,0.2632,38
21,MAGE,Arcane Intellect,0.6842,38
21,MAGE,Arcane Missiles,0.3684,38
21,MAGE,Archmage Antonidas,0.0526,38
21,MAGE,Azure Drake,0.3684,38
21,MAGE,Baron Rivendare,0.0789,38
21,MAGE,Blizzard,0.4737,38
21,MAGE,Blood Knight,0.0789,38
21,MAGE,Bloodmage Thalnos,0.0526,38
21,MAGE,Bluegill Warrior,0.0789,38
21,MAGE,Booty Bay Bodyguard,0.0789,38
21,MAGE,Boulderfist Ogre,0.0263,38
21,MAGE,Cairne Bloodhoof,0.2895,38
21,MAGE,Chillwind Yeti,0.0526,38
21,MAGE,Cone of Cold,0.3684,38
21,MAGE,Counterspell,0.7632,38
21,MAGE,Cult Master,0.0789,38
21,MAGE,Dalaran Mage,0.0263,38
21,MAGE,Dancing Swords,0.1053,38
21,MAGE,Dark Iron Dwarf,0.0789,38
21,MAGE,Darkscale Healer,0.1842,38
21,MAGE,Demolisher,0.1316,38
21,MAGE,Doomsayer,0.2368,38
21,MAGE,Duplicate,0.4211,38
21,MAGE,Earthen Ring Farseer,0.0526,38
21,MAGE,Echoing Ooze,0.0526,38
21,MAGE,Elven Archer,0.2895,38
21,MAGE,Ethereal Arcanist,0.2895,38
21,MAGE,Faerie Dragon,0.1053,38
21,MAGE,Feugen,0.1579,38
21,MAGE,Fireball,1.0,38
21,MAGE,Flamestrike,0.7632,38
21,MAGE,Frost Nova,0.4474,38
21,MAGE,Frostbolt,0.8947,38
21,MAGE,Frostwolf Grunt,0.0526,38
21,MAGE,Frostwolf Warlord,0.0263,38
21,MAGE,Gadgetzan Auctioneer,0.0263,38
21,MAGE,Gnomish Inventor,0.0263,38
21,MAGE,Harrison Jones,0.0526,38
21,MAGE,Harvest Golem,0.0526,38
21,MAGE,Hungry Crab,0.0263,38
21,MAGE,Ice Barrier,0.7632,38
21,MAGE,Ice Block,0.4474,38
21,MAGE,Ice Lance,0.1053,38
21,MAGE,Imp Master,0.0526,38
21,MAGE,Ironfur Grizzly,0.0263,38
21,MAGE,Kel'Thuzad,0.0263,38
21,MAGE,Kirin Tor Mage,0.3947,38
21,MAGE,Kobold Geomancer,0.0789,38
21,MAGE,Leper Gnome,0.1053,38
21,MAGE,Lightwarden,0.0263,38
21,MAGE,Loatheb,0.4737,38
21,MAGE,Loot Hoarder,0.2632,38
21,MAGE,Mad Scientist,0.6316,38
21,MAGE,Maexxna,0.1053,38
21,MAGE,Mana Addict,0.0263,38
21,MAGE,Mana Wraith,0.1842,38
21,MAGE,Mana Wyrm,0.3947,38
21,MAGE,Mind Control Tech,0.0263,38
21,MAGE,Mirror Entity,0.2105,38
21,MAGE,Mirror Image,0.1579,38
21,MAGE,Mogu'shan Warden,0.2105,38
21,MAGE,Molten Giant,0.2105,38
21,MAGE,Mountain Giant,0.0263,38
21,MAGE,Murloc Tidehunter,0.0263,38
21,MAGE,Murloc Warleader,0.0789,38
21,MAGE,Nat Pagle,0.0263,38
21,MAGE,Nightblade,0.2632,38
21,MAGE,Novice Engineer,0.0526,38
21,MAGE,Nozdormu,0.1053,38
21,MAGE,Polymorph,0.5526,38
21,MAGE,Pyroblast,0.3421,38
21,MAGE,Questing Adventurer,0.0263,38
21,MAGE,Ragnaros the Firelord,0.4474,38
21,MAGE,Raid Leader,0.0263,38
21,MAGE,Razorfen Hunter,0.0526,38
21,MAGE,Reckless Rocketeer,0.1053,38
21,MAGE,Scarlet Crusader,0.1053,38
21,MAGE,Secretkeeper,0.1842,38
21,MAGE,Sen'jin Shieldmasta,0.1579,38
21,MAGE,Shade of Naxxramas,0.0263,38
21,MAGE,Shieldbearer,0.0526,38
21,MAGE,Sludge Belcher,0.5,38
21,MAGE,Sorcerer's Apprentice,0.2895,38
21,MAGE,Spectral Knight,0.0263,38
21,MAGE,Spellbender,0.0789,38
21,MAGE,Spiteful Smith,0.1053,38
21,MAGE,Stalagg,0.1842,38
21,MAGE,Stormpike Commando,0.1053,38
21,MAGE,Stormwind Champion,0.0263,38
21,MAGE,Stranglethorn Tiger,0.0263,38
21,MAGE,Sunwalker,0.1053,38
21,MAGE,Sylvanas Windrunner,0.1316,38
21,MAGE,Undertaker,0.1053,38
21,MAGE,Unstable Ghoul,0.0526,38
21,MAGE,Vaporize,0.5,38
21,MAGE,Venture Co. Mercenary,0.1053,38
21,MAGE,Voodoo Doctor,0.0789,38
21,MAGE,War Golem,0.0263,38
21,MAGE,Water Elemental,0.1053,38
21,MAGE,Windfury Harpy,0.0263,38
21,MAGE,Wisp,0.0526,38
21,MAGE,Wolfrider,0.0526,38
21,MAGE,Worgen Infiltrator,0.0263,38
21,MAGE,Young Dragonhawk,0.0263,38
21,MAGE,Ysera,0.1053,38
21,WARRIOR,Abomination,0.1111,36
21,WARRIOR,Acolyte of Pain,0.9722,36
21,WARRIOR,Alexstrasza,0.3611,36
21,WARRIOR,Amani Berserker,0.1389,36
21,WARRIOR,Arathi Weaponsmith,0.1389,36
21,WARRIOR,Argent Commander,0.1111,36
21,WARRIOR,Armorsmith,0.8889,36
21,WARRIOR,Azure Drake,0.1111,36
21,WARRIOR,Baron Geddon,0.25,36
21,WARRIOR,Battle Rage,0.1667,36
21,WARRIOR,Bloodsail Corsair,0.0278,36
21,WARRIOR,Bluegill Warrior,0.0833,36
21,WARRIOR,Brawl,0.5556,36
21,WARRIOR,Cairne Bloodhoof,0.1667,36
21,WARRIOR,Cleave,0.6111,36
21,WARRIOR,Coldlight Seer,0.0278,36
21,WARRIOR,Cruel Taskmaster,0.7778,36
21,WARRIOR,Death's Bite,0.4444,36
21,WARRIOR,Defender of Argus,0.2222,36
21,WARRIOR,Demolisher,0.0278,36
21,WARRIOR,Dread Corsair,0.1111,36
21,WARRIOR,Earthen Ring Farseer,0.0278,36
21,WARRIOR,Elite Tauren Chieftain,0.0278,36
21,WARRIOR,Elven Archer,0.0278,36
21,WARRIOR,Execute,1.0,36
21,WARRIOR,Faceless Manipulator,0.1111,36
21,WARRIOR,Fen Creeper,0.0556,36
21,WARRIOR,Feugen,0.1111,36
21,WARRIOR,Fiery War Axe,0.8889,36
21,WARRIOR,Frost Elemental,0.0278,36
21,WARRIOR,Frostwolf Grunt,0.0556,36
21,WARRIOR,Frothing Berserker,0.3333,36
21,WARRIOR,Gorehowl,0.25,36
21,WARRIOR,Grommash Hellscream,0.6944,36
21,WARRIOR,Gurubashi Berserker,0.0556,36
21,WARRIOR,Harrison Jones,0.2778,36
21,WARRIOR,Harvest Golem,0.1944,36
21,WARRIOR,Haunted Creeper,0.25,36
21,WARRIOR,Heroic Strike,0.0278,36
21,WARRIOR,Hungry Crab,0.0278,36
21,WARRIOR,Injured Blademaster,0.1111,36
21,WARRIOR,Inner Rage,0.0833,36
21,WARRIOR,Jungle Panther,0.1667,36
21,WARRIOR,Kel'Thuzad,0.0833,36
21,WARRIOR,Knife Juggler,0.0833,36
21,WARRIOR,Kor'kron Elite,0.1111,36
21,WARRIOR,Leeroy Jenkins,0.1667,36
21,WARRIOR,Leper Gnome,0.1944,36
21,WARRIOR,Lightwarden,0.1667,36
21,WARRIOR,Loatheb,0.4167,36
21,WARRIOR,Loot Hoarder,0.1944,36
21,WARRIOR,Lord of the Arena,0.0278,36
21,WARRIOR,Lorewalker Cho,0.0833,36
21,WARRIOR,Mad Scientist,0.1667,36
21,WARRIOR,Maexxna,0.1111,36
21,WARRIOR,Mana Addict,0.0278,36
21,WARRIOR,Millhouse Manastorm,0.1111,36
21,WARRIOR,Mogu'shan Warden,0.0278,36
21,WARRIOR,Murloc Warleader,0.0556,36
21,WARRIOR,Nerub'ar Weblord,0.0278,36
21,WARRIOR,Nightblade,0.0556,36
21,WARRIOR,Nozdormu,0.0278,36
21,WARRIOR,Pint-Sized Summoner,0.0833,36
21,WARRIOR,Questing Adventurer,0.0278,36
21,WARRIOR,Raging Worgen,0.1667,36
21,WARRIOR,Ragnaros the Firelord,0.4444,36
21,WARRIOR,Reckless Rocketeer,0.0833,36
21,WARRIOR,River Crocolisk,0.0278,36
21,WARRIOR,Sen'jin Shieldmasta,0.1667,36
21,WARRIOR,Shade of Naxxramas,0.1111,36
21,WARRIOR,Shield Block,0.8889,36
21,WARRIOR,Shield Slam,0.8889,36
21,WARRIOR,Slam,0.6111,36
21,WARRIOR,Sludge Belcher,1.0,36
21,WARRIOR,Spectral Knight,0.1111,36
21,WARRIOR,Spellbreaker,0.0833,36
21,WARRIOR,Stalagg,0.4444,36
21,WARRIOR,Stormwind Knight,0.0833,36
21,WARRIOR,Sunwalker,0.3333,36
21,WARRIOR,Sylvanas Windrunner,0.5278,36
21,WARRIOR,The Black Knight,0.3333,36
21,WARRIOR,Tinkmaster Overspark,0.1389,36
21,WARRIOR,Undertaker,0.2778,36
21,WARRIOR,Unstable Ghoul,0.75,36
21,WARRIOR,Upgrade!,0.0278,36
21,WARRIOR,Venture Co. Mercenary,0.0278,36
21,WARRIOR,Voodoo Doctor,0.0556,36
21,WARRIOR,Warsong Commander,0.1389,36
21,WARRIOR,Whirlwind,0.3056,36
21,WARRIOR,Wild Pyromancer,0.1111,36
21,WARRIOR,Youthful Brewmaster,0.0278,36
21,WARRIOR,Ysera,0.3333,36
21,WARRIOR,Zombie Chow,0.1667,36
22,HUNTER,Alexstrasza,0.2,20
22,HUNTER,Ancient Brewmaster,0.2,20
22,HUNTER,Animal Companion,0.3,20
22,HUNTER,Arcane Shot,0.15,20
22,HUNTER,Argent Squire,0.15,20
22,HUNTER,Baron Geddon,0.15,20
22,HUNTER,Baron Rivendare,0.2,20
22,HUNTER,Dancing Swords,0.05,20
22,HUNTER,Deadly Shot,0.2,20
22,HUNTER,Deathlord,0.1,20
22,HUNTER,Dire Wolf Alpha,0.1,20
22,HUNTER,Eaglehorn Bow,0.45,20
22,HUNTER,Echoing Ooze,0.3,20
22,HUNTER,Elven Archer,0.15,20
22,HUNTER,Explosive Shot,0.35,20
22,HUNTER,Explosive Trap,0.7,20
22,HUNTER,Feugen,0.15,20
22,HUNTER,Flare,0.3,20
22,HUNTER,Freezing Trap,0.85,20
22,HUNTER,Frostwolf Grunt,0.15,20
22,HUNTER,Goldshire Footman,0.15,20
22,HUNTER,Harvest Golem,0.35,20
22,HUNTER,Haunted Creeper,0.65,20
22,HUNTER,Houndmaster,0.6,20
22,HUNTER,Hungry Crab,0.05,20
22,HUNTER,Hunter's Mark,0.8,20
22,HUNTER,Ironfur Grizzly,0.1,20
22,HUNTER,Kel'Thuzad,0.15,20
22,HUNTER,Kill Command,0.05,20
22,HUNTER,King Krush,0.15,20
22,HUNTER,Knife Juggler,0.05,20
22,HUNTER,Leeroy Jenkins,0.05,20
22,HUNTER,Leper Gnome,0.75,20
22,HUNTER,Loatheb,0.25,20
22,HUNTER,Loot Hoarder,0.45,20
22,HUNTER,Mad Scientist,0.85,20
22,HUNTER,Maexxna,0.2,20
22,HUNTER,Misdirection,0.45,20
22,HUNTER,Mogu'shan Warden,0.05,20
22,HUNTER,Multi-Shot,0.25,20
22,HUNTER,Murloc Raider,0.15,20
22,HUNTER,Murloc Tidehunter,0.15,20
22,HUNTER,Nat Pagle,0.05,20
22,HUNTER,Nerub'ar Weblord,0.3,20
22,HUNTER,Nerubian Egg,0.05,20
22,HUNTER,Novice Engineer,0.1,20
22,HUNTER,Oasis Snapjaw,0.2,20
22,HUNTER,Priestess of Elune,0.1,20
22,HUNTER,Raging Worgen,0.05,20
22,HUNTER,Ragnaros the Firelord,0.35,20
22,HUNTER,Reckless Rocketeer,0.1,20
22,HUNTER,Savannah Highmane,0.65,20
22,HUNTER,Scavenging Hyena,0.05,20
22,HUNTER,Secretkeeper,0.25,20
22,HUNTER,Shieldbearer,0.2,20
22,HUNTER,Silver Hand Knight,0.05,20
